,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,3D,3D,3D,3D,3D,3D,3D,3D,3D,3D
469,11.38,42.1444,11.38,3112.45,11.38,30.202,11.38,0.24299,11.38,7.64982,11.38,146.276,11.38,38.7135,11.38,76.1613,11.38,288.392,11.38,5.34549,11.38,46.5364,11.38,111.979,11.38,3861.64,11.38,3390.76,11.38,3855.33,11.38,40.7373,11.38,0,11.38,18.0351,11.38,16.734,11.38,23.146,11.38,21.1369,11.38,1.19859,11.38,11.7237,11.38,0.1324,11.38,107.949,11.38,0,11.38,253.122,11.38,1.84901,11.38,2.85934,11.38,6.63009,11.38,0.00878,11.38,3.21693,11.38,3.98981,11.38,3.91192,11.38,3.83367,11.38,4.38854,11.38,10.1525,11.38,10.1525,11.38,4.17883,11.38,5.08701,11.38,6.13443,11.38,3.89192,11.38,0.03812,11.38,0,11.38,0,11.38,12.1082,11.38,2.84695,11.38,36.8093,11.38,0.03906,11.38,0,11.38,0.3891,11.38,0,11.38,220.653,11.38,37.3653,11.38,46.0223,11.38,0.11414,11.38,0.03333,11.38,15.5433,11.38,29.6455,11.38,2.76325,11.38,75.7554,11.38,101.21,11.38,4.16264,11.38,0,11.38,0,11.38,8.60235,11.38,3570.24,11.38,231.388,11.38,13.8631,11.38,1.42429,11.38,1.36037
470,11.4,42.5685,11.4,2131.24,11.4,27.0593,11.4,0.25165,11.4,7.91192,11.4,154.583,11.4,40.4978,11.4,70.6601,11.4,334.335,11.4,5.79454,11.4,46.9248,11.4,140.096,11.4,4936.44,11.4,4334.03,11.4,4928.34,11.4,42.0547,11.4,0,11.4,17.3775,11.4,16.1643,11.4,23.8264,11.4,22.1074,11.4,1.06434,11.4,11.0062,11.4,0.12451,11.4,99.2862,11.4,0,11.4,301.192,11.4,1.78739,11.4,3.24873,11.4,6.83208,11.4,0.00909,11.4,3.14274,11.4,3.82978,11.4,3.75965,11.4,3.68141,11.4,3.99914,11.4,9.10487,11.4,9.10487,11.4,3.89775,11.4,4.83884,11.4,5.80906,11.4,3.22335,11.4,0.04391,11.4,0,11.4,0,11.4,18.3862,11.4,2.98834,11.4,35.4841,11.4,0.04154,11.4,0,11.4,0.43609,11.4,0,11.4,246.251,11.4,37.8925,11.4,47.6146,11.4,0.09648,11.4,0.03512,11.4,16.0702,11.4,19.7892,11.4,2.30892,11.4,87.0098,11.4,116.757,11.4,3.99889,11.4,0,11.4,0,11.4,8.64716,11.4,5412.37,11.4,286.004,11.4,13.3381,11.4,1.26364,11.4,1.208
471,11.42,42.0377,11.42,1546.38,11.42,24.359,11.42,0.26078,11.42,8.18868,11.42,164.402,11.42,45.6575,11.42,65.7327,11.42,392.117,11.42,6.3153,11.42,53.0815,11.42,190.973,11.42,4887.01,11.42,4291.64,11.42,4879.05,11.42,33.9581,11.42,0,11.42,16.8413,11.42,15.7173,11.42,24.5615,11.42,23.1463,11.42,1.02603,11.42,10.3526,11.42,0.11731,11.42,91.6946,11.42,0,11.42,364.834,11.42,1.72879,11.42,3.85263,11.42,7.04344,11.42,0.00941,11.42,3.09408,11.42,3.68522,11.42,3.62407,11.42,3.54372,11.42,3.71273,11.42,8.25854,11.42,8.25854,11.42,3.65266,11.42,4.61018,11.42,5.50972,11.42,2.82688,11.42,0.05109,11.42,0,11.42,0,11.42,27.9597,11.42,3.14052,11.42,34.9075,11.42,0.04426,11.42,0,11.42,0.49206,11.42,0,11.42,207.248,11.42,39.1291,11.42,49.4122,11.42,0.08268,11.42,0.03705,11.42,16.6269,11.42,12.8092,11.42,1.95676,11.42,100.936,11.42,136.136,11.42,3.83095,11.42,0,11.42,0,11.42,8.73749,11.42,7512.19,11.42,385.133,11.42,12.8431,11.42,1.12869,11.42,1.07993
472,11.44,40.9435,11.44,1239.61,11.44,22.1381,11.44,0.27041,11.44,8.48108,11.44,176.032,11.44,47.8054,11.44,61.3021,11.44,466.106,11.44,6.9258,11.44,66.9027,11.44,277.268,11.44,3805.04,11.44,3344.06,11.44,3798.98,11.44,35.829,11.44,0,11.44,16.4172,11.44,15.383,11.44,25.355,11.44,24.26,11.44,0.98975,11.44,9.75537,11.44,0.11072,11.44,85.0122,11.44,0,11.44,451.873,11.44,1.67303,11.44,4.51313,11.44,7.26475,11.44,0.00974,11.44,3.08217,11.44,3.55703,11.44,3.50676,11.44,3.42125,11.44,3.4989,11.44,7.55653,11.44,7.55653,11.44,3.45241,11.44,4.39966,11.44,5.23399,11.44,2.6251,11.44,0.06017,11.44,0,11.44,0,11.44,39.7297,11.44,3.30462,11.44,34.9346,11.44,0.04725,11.44,0,11.44,0.55942,11.44,0,11.44,144.777,11.44,41.4081,11.44,51.4322,11.44,0.07171,11.44,0.03915,11.44,17.2155,11.44,8.4723,11.44,1.67858,11.44,118.435,11.44,160.688,11.44,3.66443,11.44,0,11.44,0,11.44,8.87283,11.44,8422.07,11.44,541.583,11.44,12.376,11.44,1.01424,11.44,0.97122
473,11.46,39.6083,11.46,1113.61,11.46,20.3,11.46,0.28059,11.46,8.79019,11.46,189.864,11.46,50.1153,11.46,57.3039,11.46,562.882,11.46,7.65044,11.46,91.8925,11.46,407.721,11.46,2668.45,11.46,2349,11.46,2664.4,11.46,37.8641,11.46,0,11.46,16.0991,11.46,15.1544,11.46,26.211,11.46,25.456,11.46,0.95537,11.46,9.2083,11.46,0.10467,11.46,79.1073,11.46,0,11.46,576.746,11.46,1.61993,11.46,4.68499,11.46,7.49666,11.46,0.0101,11.46,3.13009,11.46,3.4475,11.46,3.41122,11.46,3.31565,11.46,3.33198,11.46,6.96357,11.46,6.96357,11.46,3.2887,11.46,4.20629,11.46,4.97979,11.46,2.53799,11.46,0.07184,11.46,0,11.46,0,11.46,46.8649,11.46,3.4819,11.46,35.4789,11.46,0.05055,11.46,0,11.46,0.64145,11.46,0,11.46,94.3724,11.46,45.377,11.46,53.6949,11.46,0.06286,11.46,0.04144,11.46,17.8382,11.46,5.89935,11.46,1.45522,11.46,140.816,11.46,192.392,11.46,3.50852,11.46,0,11.46,0,11.46,9.05365,11.46,7126.75,11.46,734.201,11.46,11.9347,11.46,0.91634,11.46,0.87817
474,11.48,37.1058,11.48,1121.36,11.48,18.7767,11.48,0.29135,11.48,9.12131,11.48,206.418,11.48,52.6046,11.48,53.6836,11.48,692.903,11.48,8.52282,11.48,131.163,11.48,559.05,11.48,1885.51,11.48,1664.68,11.48,1882.91,11.48,40.0837,11.48,0,11.48,15.8828,11.48,15.0274,11.48,27.1341,11.48,26.7425,11.48,0.92276,11.48,8.70591,11.48,0.09909,11.48,73.8719,11.48,0,11.48,768.12,11.48,1.56931,11.48,4.10364,11.48,7.73984,11.48,0.01047,11.48,3.28202,11.48,3.36177,11.48,3.345,11.48,3.23051,11.48,3.19626,11.48,6.4567,11.48,6.4567,11.48,3.15309,11.48,4.02951,11.48,4.74545,11.48,2.51596,11.48,0.08719,11.48,0,11.48,0,11.48,41.8096,11.48,3.67381,11.48,36.4942,11.48,0.05421,11.48,0,11.48,0.74267,11.48,0,11.48,61.4397,11.48,52.3332,11.48,56.2246,11.48,0.05563,11.48,0.04393,11.48,18.4974,11.48,4.34697,11.48,1.27329,11.48,170.043,11.48,234.276,11.48,3.365,11.48,0,11.48,0,11.48,9.28143,11.48,4999.19,11.48,843.651,11.48,11.5177,11.48,0.83194,11.48,0.79789
475,11.5,33.9981,11.5,1268.77,11.5,17.5217,11.5,0.30274,11.5,9.46766,11.5,226.4,11.5,55.2927,11.5,50.3953,11.5,880.381,11.5,9.59033,11.5,179.93,11.5,628.196,11.5,1450.91,11.5,1286.84,11.5,1449.23,11.5,42.5114,11.5,0,11.5,15.7669,11.5,15,11.5,28.1295,11.5,28.129,11.5,0.89179,11.5,8.97374,11.5,0.09396,11.5,69.2171,11.5,0,11.5,1081.73,11.5,1.52103,11.5,3.30324,11.5,7.99505,11.5,0.01087,11.5,3.60933,11.5,3.31095,11.5,3.32403,11.5,3.17343,11.5,3.08339,11.5,6.0193,11.5,6.0193,11.5,3.04163,11.5,3.86945,11.5,4.52969,11.5,2.53249,11.5,0.10796,11.5,0,11.5,0,11.5,30.2166,11.5,3.88202,11.5,37.9644,11.5,0.05829,11.5,0,11.5,0.86947,11.5,0,11.5,41.6149,11.5,64.6761,11.5,59.05,11.5,0.04967,11.5,0.04665,11.5,19.1959,11.5,3.35146,11.5,1.12322,11.5,209.22,11.5,291.308,11.5,3.23249,11.5,0,11.5,0,11.5,9.55856,11.5,3271.4,11.5,748.263,11.5,11.1233,11.5,0.75868,11.5,0.72814
476,11.52,31.4667,11.52,1616.57,11.52,16.5064,11.52,0.31481,11.52,15.014,11.52,250.781,11.52,58.2022,11.52,47.3995,11.52,1148.27,11.52,10.9216,11.52,209.526,11.52,536.881,11.52,1283.7,11.52,1145.27,11.52,1282.58,11.52,45.1748,11.52,0,11.52,15.7518,11.52,15.0728,11.52,29.2032,11.52,29.626,11.52,0.86235,11.52,8.56783,11.52,0.08921,11.52,65.0693,11.52,0,11.52,1610.16,11.52,1.47494,11.52,2.66801,11.52,8.26308,11.52,0.01129,11.52,4.19693,11.52,3.31684,11.52,3.37855,11.52,3.1603,11.52,2.98704,11.52,5.6388,11.52,5.6388,11.52,2.95565,11.52,3.7274,11.52,4.33173,11.52,2.57452,11.52,0.13722,11.52,0,11.52,0,11.52,20.0645,11.52,4.1084,11.52,39.8981,11.52,0.06284,11.52,0,11.52,1.03105,11.52,0,11.52,29.8392,11.52,86.0705,11.52,62.2051,11.52,0.04469,11.52,0.04964,11.52,19.9366,11.52,2.66797,11.52,0.99802,11.52,263.691,11.52,372.473,11.52,3.10921,11.52,0,11.52,0,11.52,9.88845,11.52,2139.78,11.52,551.136,11.52,10.7501,11.52,0.69468,11.52,0.66717
477,11.54,29.4643,11.54,2253.08,11.54,15.7195,11.54,0.32762,11.54,15.5499,11.54,280.934,11.54,61.3588,11.54,44.6627,11.54,1571.97,11.54,12.6193,11.54,188.446,11.54,381.388,11.54,1337.39,11.54,1200.69,11.54,1336.62,11.54,48.1061,11.54,0,11.54,15.8409,11.54,15.2489,11.54,30.3618,11.54,31.2456,11.54,0.83436,11.54,8.19505,11.54,0.08481,11.54,61.3672,11.54,0,11.54,2473.68,11.54,1.43091,11.54,2.24173,11.54,8.54481,11.54,0.01173,11.54,5.06864,11.54,3.41489,11.54,3.55587,11.54,3.22096,11.54,2.89999,11.54,5.30562,11.54,5.30562,11.54,2.90019,11.54,3.60705,11.54,4.15155,11.54,2.63545,11.54,0.181,11.54,0,11.54,0,11.54,13.2425,11.54,4.35515,11.54,42.2431,11.54,0.06794,11.54,0,11.54,1.24117,11.54,0,11.54,22.5366,11.54,120.413,11.54,65.7302,11.54,0.04052,11.54,0.05291,11.54,20.723,11.54,2.17378,11.54,0.89253,11.54,343.636,11.54,495.483,11.54,2.99372,11.54,0,11.54,0,11.54,10.2756,11.54,1457.99,11.54,383.966,11.54,10.3969,11.54,0.63844,11.54,0.61355
478,11.56,27.3843,11.56,3268.4,11.56,15.1713,11.56,0.34122,11.56,16.1162,11.56,318.846,11.56,64.7921,11.56,42.1559,11.56,2279.78,11.56,14.8462,11.56,140.571,11.56,253.921,11.56,1626.62,11.56,1468.4,11.56,1626.12,11.56,51.3436,11.56,0,11.56,16.0397,11.56,15.5339,11.56,31.6127,11.56,33.0014,11.56,0.78494,11.56,7.85228,11.56,0.08073,11.56,58.0599,11.56,0,11.56,3741.78,11.56,1.38882,11.56,1.96852,11.56,8.84119,11.56,0.0122,11.56,5.93149,11.56,3.64749,11.56,3.90818,11.56,3.40118,11.56,2.82356,11.56,5.01246,11.56,5.01246,11.56,2.87886,11.56,3.51673,11.56,3.99061,11.56,2.71171,11.56,0.2512,11.56,0,11.56,0,11.56,9.10094,11.56,4.62477,11.56,45.2234,11.56,0.07369,11.56,0,11.56,1.52125,11.56,0,11.56,17.6834,11.56,166.99,11.56,69.6731,11.56,0.03699,11.56,0.05653,11.56,21.5586,11.56,1.80378,11.56,0.80283,11.56,469.372,11.56,695.096,11.56,2.88501,11.56,0,11.56,0,11.56,10.7257,11.56,1053.2,11.56,276.324,11.56,10.0625,11.56,0.58876,11.56,0.56615
479,11.58,25.284,11.58,4546.82,11.58,14.9073,11.58,3.09798,11.58,16.7151,11.58,367.512,11.58,68.5365,11.58,39.854,11.58,3467.55,11.58,17.8843,11.58,99.1383,11.58,169.746,11.58,2209.94,11.58,2002.79,11.58,2209.68,11.58,54.9327,11.58,0,11.58,16.3572,11.58,15.9364,11.58,32.9644,11.58,34.9093,11.58,0.69181,11.58,7.53679,11.58,0.07693,11.58,55.1048,11.58,0,11.58,5141.39,11.58,1.34856,11.58,1.78885,11.58,9.15325,11.58,0.0127,11.58,5.99825,11.58,4.02661,11.58,4.43354,11.58,3.74946,11.58,2.76984,11.58,4.7537,11.58,4.7537,11.58,2.8771,11.58,3.47212,11.58,3.85311,11.58,2.80128,11.58,0.36918,11.58,0,11.58,0,11.58,6.65969,11.58,4.92016,11.58,48.8344,11.58,0.0802,11.58,0,11.58,1.90752,11.58,0,11.58,14.2546,11.58,206.081,11.58,74.0908,11.58,0.03399,11.58,0.06052,11.58,22.4475,11.58,1.51965,11.58,0.72594,11.58,678.821,11.58,1031.67,11.58,2.78237,11.58,0,11.58,0,11.58,11.2459,11.58,802.606,11.58,215.473,11.58,9.74607,11.58,0.54466,11.58,0.52403
480,11.6,23.488,11.6,5343.06,11.6,15.0425,11.6,3.19108,11.6,17.3494,11.6,431.733,11.6,72.6319,11.6,37.7354,11.6,5343.72,11.6,22.2731,11.6,72.0352,11.6,112.46,11.6,3111.86,11.6,2826.71,11.6,3111.85,11.6,58.9276,11.6,0,11.6,16.8058,11.6,16.4684,11.6,34.4267,11.6,36.9873,11.6,0.67001,11.6,7.24619,11.6,0.0734,11.6,52.4664,11.6,0,11.6,5655.29,11.6,1.31003,11.6,1.66172,11.6,9.48212,11.6,0.01323,11.6,5.10719,11.6,4.40572,11.6,4.89235,11.6,4.2554,11.6,2.75415,11.6,4.52506,11.6,4.52506,11.6,2.83868,11.6,3.49627,11.6,3.74759,11.6,2.90309,11.6,0.5659,11.6,0,11.6,0,11.6,5.17799,11.6,5.24472,11.6,53.1896,11.6,0.0876,11.6,0,11.6,2.46779,11.6,0,11.6,11.7273,11.6,200.111,11.6,79.0512,11.6,0.03144,11.6,0.06496,11.6,23.3941,11.6,1.30736,11.6,0.65955,11.6,1031.12,11.6,1587.98,11.6,2.68525,11.6,0,11.6,0,11.6,11.8451,11.6,636.471,11.6,178.532,11.6,9.44669,11.6,0.50533,11.6,0.48645
481,11.62,22.0375,11.62,4790.3,11.62,15.8192,11.62,3.28854,11.62,18.0217,11.62,520.004,11.62,77.125,11.62,35.7811,11.62,7871.28,11.62,29.0865,11.62,56.633,11.62,82.1167,11.62,4075.36,11.62,3706.22,11.62,4075.57,11.62,63.3938,11.62,0,11.62,17.4029,11.62,17.1462,11.62,36.0103,11.62,39.256,11.62,0.64922,11.62,6.97835,11.62,0.0701,11.62,50.1153,11.62,0,11.62,4704.82,11.62,1.27313,11.62,1.56425,11.62,9.82902,11.62,0.01379,11.62,4.04285,11.62,4.38915,11.62,4.7803,11.62,4.66782,11.62,2.79708,11.62,4.32329,11.62,4.32329,11.62,2.7329,11.62,3.61027,11.62,3.6869,11.62,3.01664,11.62,0.87009,11.62,0,11.62,0,11.62,4.22066,11.62,5.60235,11.62,58.4437,11.62,0.09607,11.62,0,11.62,3.33726,11.62,0,11.62,9.80912,11.62,155.207,11.62,84.636,11.62,0.02925,11.62,0.0699,11.62,24.4035,11.62,1.13009,11.62,0.60182,11.62,1592.28,11.62,2428.03,11.62,2.59322,11.62,0,11.62,0,11.62,12.5342,11.62,519.454,11.62,146.635,11.62,9.16375,11.62,0.4701,11.62,0.45277
482,11.64,20.8531,11.64,3483.6,11.64,21.3399,11.64,3.39067,11.64,18.7354,11.64,648.798,11.64,82.0706,11.64,33.9746,11.64,10000,11.64,40.7324,11.64,48.9039,11.64,63.2309,11.64,4307.33,11.64,3918.78,11.64,4307.64,11.64,68.4106,11.64,0,11.64,18.1713,11.64,17.9916,11.64,37.7277,11.64,41.7397,11.64,0.62939,11.64,6.73142,11.64,0.06702,11.64,48.0274,11.64,0,11.64,3277.1,11.64,1.23776,11.64,1.48486,11.64,10.1953,11.64,0.01439,11.64,3.23399,11.64,3.89282,11.64,4.12606,11.64,4.51475,11.64,2.9229,11.64,4.14601,11.64,4.14601,11.64,2.62498,11.64,3.79367,11.64,3.68294,11.64,3.14188,11.64,1.2577,11.64,0,11.64,0,11.64,3.56429,11.64,5.99782,11.64,64.8071,11.64,0.10583,11.64,0,11.64,4.77385,11.64,0,11.64,8.3203,11.64,109.004,11.64,90.9438,11.64,0.02739,11.64,0.07542,11.64,25.4813,11.64,0.98664,11.64,0.55133,11.64,2364.32,11.64,3431.26,11.64,2.50591,11.64,0,11.64,0,11.64,13.3264,11.64,433.545,11.64,118.062,11.64,8.89674,11.64,0.43844,11.64,0.42248
483,11.66,19.8527,11.66,2326.83,11.66,25.4167,11.66,3.49776,11.66,19.4937,11.66,850.43,11.66,87.5333,11.66,32.485,11.66,9722.72,11.66,59.3703,11.66,45.607,11.66,50.6328,11.66,3500.19,11.66,3184.19,11.66,3500.42,11.66,74.0754,11.66,0,11.66,19.1419,11.66,19.0329,11.66,39.5932,11.66,44.4662,11.66,0.61045,11.66,6.50373,11.66,0.06414,11.66,46.183,11.66,0,11.66,2144.85,11.66,1.20384,11.66,1.41755,11.66,10.5824,11.66,0.01503,11.66,2.70071,11.66,3.31055,11.66,3.43345,11.66,3.87943,11.66,3.13903,11.66,3.99161,11.66,3.99161,11.66,2.57165,11.66,3.88828,11.66,3.72393,11.66,3.27909,11.66,1.52637,11.66,0,11.66,0,11.66,3.09624,11.66,6.43657,11.66,72.5667,11.66,0.11714,11.66,0,11.66,7.1972,11.66,0,11.66,7.14287,11.66,76.0507,11.66,98.0942,11.66,0.02579,11.66,0.08162,11.66,26.6335,11.66,0.86901,11.66,0.50692,11.66,3060.81,11.66,3969.97,11.66,2.42297,11.66,0.03511,11.66,0,11.66,14.2386,11.66,368.712,11.66,96.1701,11.66,8.6454,11.66,0.40986,11.66,0.39513
484,11.68,18.9771,11.68,1543.38,11.68,31.0072,11.68,3.61016,11.68,20.3007,11.68,1181.83,11.68,93.5902,11.68,30.9375,11.68,7360.75,11.68,88.6067,11.68,44.5261,11.68,41.6939,11.68,2431.66,11.68,2211.24,11.68,2431.78,11.68,80.5083,11.68,0,11.68,20.3556,11.68,20.3076,11.68,41.6231,11.68,47.4682,11.68,0.59235,11.68,6.29384,11.68,0.06144,11.68,44.5668,11.68,0,11.68,1410.3,11.68,1.1713,11.68,1.35889,11.68,10.992,11.68,0.01571,11.68,2.36149,11.68,2.85885,11.68,2.91698,11.68,3.23415,11.68,3.36212,11.68,3.85925,11.68,3.85925,11.68,2.58186,11.68,3.68599,11.68,3.71865,11.68,3.42879,11.68,1.40074,11.68,0,11.68,0,11.68,2.75512,11.68,6.92513,11.68,82.1185,11.68,0.13036,11.68,0,11.68,11.1182,11.68,0,11.68,6.1965,11.68,55.3745,11.68,106.234,11.68,0.02444,11.68,0.08862,11.68,27.867,11.68,0.77141,11.68,0.46765,11.68,3053.12,11.68,3459.22,11.68,2.34412,11.68,0.03611,11.68,0.0345,11.68,15.2911,11.68,318.802,11.68,80.683,11.68,8.4097,11.68,0.38399,11.68,0.37034
485,11.7,18.1896,11.7,1063.3,11.7,37.4681,11.7,3.72824,11.7,21.1607,11.7,1723.51,11.7,100.333,11.7,29.4994,11.7,4924.72,11.7,127.807,11.7,45.5039,11.7,35.0747,11.7,1608.94,11.7,1462.12,11.7,1608.96,11.7,87.8595,11.7,0,11.7,21.868,11.7,21.8653,11.7,43.8362,11.7,50.7841,11.7,1.81777,11.7,6.10046,11.7,0.99721,11.7,43.1671,11.7,0,11.7,969.847,11.7,0,11.7,1.30672,11.7,11.4258,11.7,0.01644,11.7,2.13847,11.7,2.5481,11.7,2.56991,11.7,2.75905,11.7,3.36036,11.7,3.74885,11.7,3.74885,11.7,2.61091,11.7,3.30125,11.7,3.54517,11.7,3.59177,11.7,1.02335,11.7,0,11.7,0,11.7,2.50395,11.7,7.47131,11.7,94.0178,11.7,0.14593,11.7,0,11.7,16.7289,11.7,0,11.7,5.42495,11.7,42.925,11.7,115.543,11.7,0.0233,11.7,0.09655,11.7,29.1897,11.7,0.68959,11.7,0.43275,11.7,2350.16,11.7,2457.82,11.7,2.26908,11.7,0.03715,11.7,0.03547,11.7,16.5098,11.7,279.799,11.7,70.0111,11.7,8.18994,11.7,0.36049,11.7,0.34783
486,11.72,17.4691,11.72,776.7,11.72,40.107,11.72,3.85242,11.72,22.0783,11.72,2545.23,11.72,107.873,11.72,28.1607,11.72,3194.02,11.72,160.697,11.72,49.3128,11.72,30.0295,11.72,1077.86,11.72,978.666,11.72,1077.82,11.72,96.3185,11.72,0,11.72,23.7542,11.72,23.7723,11.72,46.2543,11.72,54.4589,11.72,1.83596,11.72,5.92243,11.72,1.02118,11.72,42.0733,11.72,0,11.72,708.766,11.72,0,11.72,1.25961,11.72,11.8858,11.72,0.01723,11.72,1.98027,11.72,2.3372,11.72,2.33864,11.72,2.44093,11.72,3.07137,11.72,3.66126,11.72,3.66126,11.72,2.55159,11.72,2.94677,11.72,3.2678,11.72,3.76903,11.72,0.67569,11.72,0,11.72,0,11.72,2.3189,11.72,8.08452,11.72,109.059,11.72,0.16443,11.72,0,11.72,22.4547,11.72,0,11.72,4.788,11.72,35.2548,11.72,126.245,11.72,0.02236,11.72,0.10559,11.72,30.6102,11.72,0.62035,11.72,0.40162,11.72,1580.63,11.72,1609.26,11.72,2.19759,11.72,0.03823,11.72,0.03649,11.72,17.927,11.72,248.987,11.72,62.7526,11.72,7.98688,11.72,0.33908,11.72,0.3273
487,11.74,16.8027,11.74,599.804,11.74,35.6705,11.74,3.98312,11.74,23.0591,11.74,3562.98,11.74,116.344,11.74,26.9127,11.74,2117.52,11.74,156.621,11.74,56.4913,11.74,26.1004,11.74,756.852,11.74,686.557,11.74,756.794,11.74,106.127,11.74,0,11.74,26.1183,11.74,26.1178,11.74,48.9029,11.74,58.5463,11.74,1.9703,11.74,5.75875,11.74,1.04642,11.74,41.0897,11.74,0,11.74,547.151,11.74,0,11.74,0.07325,11.74,12.3741,11.74,0.01807,11.74,1.85889,11.74,2.18684,11.74,2.17612,11.74,2.22861,11.74,2.73679,11.74,3.59851,11.74,3.59851,11.74,2.3821,11.74,2.68093,11.74,3.01035,11.74,3.96177,11.74,0.43768,11.74,0,11.74,0,11.74,2.18399,11.74,8.77612,11.74,128.406,11.74,0.18666,11.74,0,11.74,23.6715,11.74,0,11.74,4.25627,11.74,30.2066,11.74,138.622,11.74,0.0216,11.74,0.11597,11.74,32.1382,11.74,0.56128,11.74,0.37371,11.74,1023.46,11.74,1044.93,11.74,2.12945,11.74,0.03936,11.74,0.03755,11.74,19.584,11.74,224.487,11.74,58.0524,11.74,7.80192,11.74,0.31953,11.74,0.30854
488,11.76,16.182,11.76,483.087,11.76,28.6086,11.76,4.12084,11.76,24.1091,11.76,4217.49,11.76,125.911,11.76,25.7473,11.76,1479.04,11.76,120.968,11.76,69.4184,11.76,22.9878,11.76,562.684,11.76,509.96,11.76,562.614,11.76,117.6,11.76,0,11.76,29.1066,11.76,29.0247,11.76,50.049,11.76,63.1103,11.76,1.99605,11.76,5.60853,11.76,1.07297,11.76,40.3104,11.76,0,11.76,440.17,11.76,0,11.76,0.06418,11.76,12.8931,11.76,0.01897,11.76,1.76019,11.76,2.07101,11.76,2.05243,11.76,2.07867,11.76,2.48532,11.76,3.56422,11.76,3.56422,11.76,2.19867,11.76,2.48946,11.76,2.80716,11.76,4.17146,11.76,0.2918,11.76,0,11.76,0,11.76,2.08828,11.76,9.56003,11.76,153.832,11.76,0.21366,11.76,0,11.76,18.98,11.76,0,11.76,3.80793,11.76,26.6395,11.76,153.031,11.76,0.02101,11.76,0.12794,11.76,33.7847,11.76,0.5105,11.76,0.34861,11.76,674.206,11.76,702.94,11.76,2.06443,11.76,0.04054,11.76,0.03866,11.76,21.5337,11.76,204.989,11.76,55.6747,11.76,7.6374,11.76,0.30161,11.76,0.29134
489,11.78,15.601,11.78,401.009,11.78,22.8806,11.78,4.26613,11.78,25.2351,11.78,3860.66,11.78,136.776,11.78,24.6575,11.78,1094.42,11.78,84.4729,11.78,91.5992,11.78,20.4882,11.78,438.906,11.78,397.454,11.78,438.833,11.78,131.149,11.78,0,11.78,32.9292,11.78,32.6644,11.78,53.3005,11.78,68.2276,11.78,2.02423,11.78,5.47098,11.78,1.10091,11.78,39.7393,11.78,0,11.78,365.182,11.78,0,11.78,0.05669,11.78,13.4455,11.78,0.01995,11.78,1.67679,11.78,1.97545,11.78,1.95156,11.78,1.96393,11.78,2.32187,11.78,3.55996,11.78,3.55996,11.78,2.05591,11.78,2.34713,11.78,2.64992,11.78,4.3998,11.78,0.20537,11.78,0,11.78,0,11.78,2.02416,11.78,10.4534,11.78,188.197,11.78,0.24689,11.78,0,11.78,12.9758,11.78,0,11.78,3.42651,11.78,23.9821,11.78,169.926,11.78,0.02058,11.78,0.14185,11.78,35.5623,11.78,0.46655,11.78,0.32595,11.78,466.639,11.78,500.181,11.78,2.00236,11.78,0.04178,11.78,0.03982,11.78,23.8453,11.78,189.574,11.78,56.0106,11.78,7.4972,11.78,0.28517,11.78,0.27555
490,11.8,15.0551,11.8,340.648,11.8,19.1093,11.8,4.41956,11.8,26.4448,11.8,2946.63,11.8,149.191,11.8,23.6372,11.8,848.387,11.8,58.8973,11.8,127.375,11.8,18.4602,11.8,354.263,11.8,320.568,11.8,354.191,11.8,147.327,11.8,0,11.8,37.8966,11.8,37.2813,11.8,56.8879,11.8,73.9911,11.8,1.92634,11.8,5.34541,11.8,1.13029,11.8,39.3849,11.8,0,11.8,310.607,11.8,0,11.8,0.05043,11.8,14.034,11.8,0.021,11.8,1.60439,11.8,1.89295,11.8,1.8654,11.8,1.86996,11.8,2.22593,11.8,3.59931,11.8,3.59931,11.8,1.95402,11.8,2.23421,11.8,2.52379,11.8,4.64882,11.8,0.15276,11.8,0,11.8,0,11.8,1.98632,11.8,11.4773,11.8,236.58,11.8,0.28839,11.8,0,11.8,8.4198,11.8,0,11.8,3.09938,11.8,21.9326,11.8,189.902,11.8,0.02031,11.8,0.15815,11.8,37.4851,11.8,0.42828,11.8,0.30543,11.8,341.949,11.8,375.456,11.8,1.94305,11.8,0.04308,11.8,0.04103,11.8,26.6097,11.8,177.612,11.8,60.0067,11.8,7.38778,11.8,0.27003,11.8,0.261
